date,company,category,various_applications,aircraft,location
9/14/15,"Redhawk Aerial Imaging, Inc. ","Construction, Real Estate, Agriculture, Utilities/Energy/Infrastructure",TRUE,DJI Phantom 2,IL
9/14/15,360 Sky Vision LLC,"Construction, Real Estate, Photo/Film",FALSE,DJI Phantom 2 Vision+,NJ
9/14/15,Above and Beyond Productions LLC,"Agriculture, Construction, Real Estate, Photo/Film",FALSE,"DJI Inspire 1,  DJI F550",IN
9/14/15,Carl H. Schneider,"Construction, Real Estate",FALSE,Yuneec Q500 Typhoon,FL
9/14/15,Vineyard Aviation LLC,"Agriculture, Real Estate",FALSE,DJI Phantom 3 Professional,FL
9/14/15,Big Sky UAV LLC,Photo/Film,FALSE,DJI Inspire 1,MT
9/14/15,RRS Aerial Media LLC,"Education, Photo/Film, Real Estate, Construction, Agriculture, Utilities/Energy/Infrastructure",TRUE,"DJI 550 Flame Wheel, DJI S1000+, 3DRobotics Iris+, 3DRobotics X8+, 3DRobotics, X8-M, 3DRobotics Aero-M, PrecisionHawk",TX
9/14/15,Shakyamuni Films LLC,"Photo/Film, Real Estate",FALSE,DJI Inspire 1,NV
9/14/15,Ryan Wellvang,"Agriculture, Insurance, Real Estate",FALSE,DJI Inspire 1,WI
9/14/15,Bocook Engineering,Construction,FALSE,SenseFly eBee,KY
9/14/15,Remote Intelligence LLC,Photo/Film,FALSE,"Prioria Maveric, Prioria Hex ",PA
9/16/15,Kralicek Aerial Photography ,Real Estate,FALSE,Tarot 650,TX
9/16/15,Jacody Swor,"Photo/Film, Real Estate",FALSE,DJI Phantom 3,FL
9/16/15,Donald Isaac Tillotson,"Photo/Film, Agriculture",FALSE,DJI Phantom 2,GA
9/16/15,Tranquility Ace,"Photo/Film, Utilities/Energy/Infrastructure, Real Estate",FALSE,DJI Inspire 1,SC
9/16/15,Above the Burgh LLC,"Construction, Real Estate, Photo/Film",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",PA
9/16/15,Caron East Inc,"Construction, Utilities/Energy/Infrastructure",FALSE,SenseFly eBee,MD
9/16/15,UAV Solutions Inc,"Utilities/Energy/Infrastructure, Agriculture, Real Estate, Photo/Film, Insurance",TRUE,"DJI Inspire 1, DJI Spreading Wings S-1000, DJI Phantom 3",MD
9/16/15,The Kroger Co,Photo/Film,FALSE,DJI Inspire 1,OH
9/16/15,Mosher Thomas LLC,"Emergency Servies, Construction, Photo/Film",FALSE,"Blade 350 QX, Walkeria Tali H500",x
9/16/15,Vertical Real Estate Consulting Inc,Real Estate,FALSE,"DJI Inspire 1, DJI Phantom 2 Vision+",CO
9/16/15,International Wind Inc •À_•À_•À_,"Utilities/Energy/Infrastructure, Agriculture, Real Estate, Photo/Film, Insurance",TRUE,DJI Inspire 1,CA
9/16/15,EagleView Technologies,"Emergency Services, Insurance, Construction",FALSE,"Microdrone md4-1000, Aerialtronics Altura Zenith ATX8, DJI Phantom, DJI Inspire, PrecisionHawk Lancaster",VA
9/16/15,New Sky Perspectives LLC,"Photo/Film, Real Estate",FALSE,"DJI S1000+, 3DRobotics Iris+",CA
9/16/15,TEXDrones Low Altitude,"Real Estate, Agriculture, Photo/Film",FALSE,"3DRobotics IRIS+, 3DRobotics SOLO",TX
9/16/15,Ocelleye LLC,Construction,FALSE,DJI Phantom 2,IN
9/16/15,New Heights Aerial Photgraphy LLC,"Real Estate, Insurance, Photo/Film",FALSE,Phantom 2 Vision+,VA
9/16/15,Sean Lehew,"Real Estate, Construction, Utilities/Energy/Infrastructure, Emergency Services",TRUE,Yuneek Q500 Typhoon,FL
9/16/15,Worth Every Dollar Appraisals LLC,Real Estate,FALSE,DJI Phantom 3,GA
9/16/15,Andrew Maroudas,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision,FL
9/16/15,D Logan Seale Jr,Real Estate,FALSE,3D Robotics Iris+,MA
9/16/15,CLC Photography,"Construction, Real Estate, Photo/Film",FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3",GA
9/16/15,Kralicek Aerial Photography,Real Estate,FALSE,Tarot 650,TX
9/16/15,Unmanned Systems Inc,"Agriculture, Photo/Film",FALSE,Sandstorm,NV
9/16/15,Aerial Answer LLC,"Photo/Film, Agriculture, Real Estate, Education",FALSE,DJI Phantom 3,NC
9/16/15,Kaze Aerial Productions Inc,Photo/Film,FALSE,"DJI Phantom 2 Vision+, Freefly Cinestar 8",PA
9/16/15,James Kasler,Photo/Film,FALSE,DJI Phantom 2 Vision+,FL
9/16/15,Jason Schott,Photo/Film,FALSE,DJI Phantom 2 Vision+,CO
9/16/15,"Stage 2 Studios DBA Conn, Inc.",Photo/Film,FALSE,"DJI Inspire 1, DJI Phantom 2, DJI Phantom 3",CO
9/16/15,DCDIGITAL Inc,Real Estate,FALSE,DJI Phantom 3,MD
9/16/15,Professional Claims Services Inc,Insurance,FALSE,"DJI Phantom 2, DJI Phantom 3, DJI Inspire 1",CA
9/16/15,Boyd W Pierce dba Vertical Solutions,"Real Estate, Construction, Utilities/Energy/Infrastructure, Emergency Services",TRUE,DJI Phantom 2 Vision+,CA
9/16/15,Nathan Limback,Photo/Film,FALSE,DJI Inspire 1,NM
9/16/15,Brandon Vos,Real Estate,FALSE,DJI Inspire 1,TX
9/16/15,Benjamin Magro,"Photo/Film, Agriculture",FALSE,DJI Phantom 3 Professional,ME
9/16/15,"iWire365, LLC. dba SkyRecon365","Utilities/Energy/Infrastructure, Real Estate, Photo/Film, Emergency Services",TRUE,"DJI Phantom 2, DJI Phantom 3, DJI Inspire, DJI Spreading Wings S900",TX
9/16/15,John Looper,Real Estate,FALSE,DJI Inspire 1,OK
9/16/15,Schulhof Marketing Group Inc,"Photo/Film, Real Estate",FALSE,DJI Inspire 1,IN
9/16/15,Lawrence Bridges,,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",GA
9/16/15,Kaminsky Productions,"Photo/Film, Emergency Services",FALSE,DJI Inspire 1,CA
9/16/15,Charles Kennett,"Real Estate, Utilities/Energy/Infrastructure, Photo/Film, Emergency Services",TRUE,Yuneec Typhoon 500+,TX
9/16/15,Key Productions,"Real Estate, Construction, Photo/Film",FALSE,DJI Phantom 2 Vision+,AZ
9/16/15,SkySource LLC,"Photo/Film, Real Estate, Agriculture, Construction",FALSE,DJI Phantom 3,CA
9/16/15,Rebecca Frost,Real Estate,FALSE,DJI Phantom 3 Professional,NJ
9/16/15,Skies the Limit Productions LLC,"Utilities/Energy/Infrastructure, Construction",FALSE,DJI S1000+,HI
9/16/15,William Jared Wheeless,"Real Estate, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 3, DJI S900, DJI S1000",AZ
9/16/15,Michael Scott Messemer,"Real Estate, Construction, Photo/Film",FALSE,"DJI Phantom 2 Vision, DJI Phantom 2 Vision+",FL
9/17/15,Guardian Group Inc,Construction,FALSE,DJI Phantom 3 Professional,CA
9/17/15,Safford Aviation Service Inc,"Agriculture, Construction, Utilities/Energy/Infrastructure, Photo/Film",TRUE,DJI Inspire 1,AZ
9/18/15,UAVRG LLC,"Photo/Film, Agriculture, Real Estate, Utilities/Energy/Infrastructure",TRUE,"DJI Phantom 2 Vision +, DJI Phantom 3, DJI Inspire 1",TX
9/18/15,The Goodwyn Group LLC,"Construction, Real Estate, Photo/Film",FALSE,"DJI Phantom 3 Professional, DJI Phantom 3 Advanced, DJI Phantom 3 Standard, DJI Phantom 2 Vision +, DJI Phantom 2 Vision, DJI Phantom 2, DJI Phantom 1, DJI S800, DJI S900, DJI S1000",VA
9/18/15,Image in Flight,Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",CA
9/18/15,Kevin Whitaker,"Utilities/Energy/Infrastructure, Photo/Film, Real Estate",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",TX
9/18/15,Omar Herrera,Real Estate,FALSE,DJI Inspire 1,NY
9/18/15,Cox Media Group LLC,Photo/Film,FALSE,"DJI Phantom 3 Advanced, DJI Phantom 3 Professional, DJI Phantom 2, DJI Inspire 1",GA
9/18/15,Alejandro M Araya,"Real Estate, Construction, Utilities/Energy/Infrastructure",FALSE,3D Robotics Solo,FL
9/18/15,Atlantic Charters LLC,"Real Estate, Agriculture, Photo/Film",FALSE,"DJI Inspire 1, DJI Phantom 3",MD
9/18/15,Charles J Winiarski,Photo/Film,FALSE,DJI Phantom 3,PA
9/18/15,Drone Skyworks LLC,"Real Estate, Utilities/Energy/Infrastructure, Scientific Studies",FALSE,DJI Inspire 1,MA
9/18/15,Oakland County Fire,Emergency Services,FALSE,DJI Phantom 3,MI
9/18/15,USI Advanced Technology LLC,Construction,FALSE,SenseFly eBee,TX
9/18/15,KOA Corporation Inc,"Utilities/Energy/Infrastructure, Construction",FALSE,DJI Phantom 2 Vision Plus,CA
9/18/15,Northwest Aerial Perspectives,"Photo/Film, Agriculture, Real Estate, Emergency Services",FALSE,"DJI Phantom 2, SynDrone X8, Gemini fixedwing UAS",WA
9/18/15,Flying Media,Photo/Film,FALSE,"AeroNavics Sky Jib, DJI Flame Wheel F550",PA
9/18/15,NFL Productions LLC dba NFL Films,Photo/Film,FALSE,"DJI Phantom 1, DJI Phantom 2, DJI Inspire 1",NJ
9/18/15,Michael E Olsen,"Real Estate, Photo/Film, Construction",FALSE,"DJI Inspire 1, DJI Phantom 3",NY
9/18/15,Epic Aerial,Photo/Film,FALSE,DJI S1000,OK
9/18/15,Steven Roote,"Construction, Real Estate, Photo/Film, Emergency Services",FALSE,DJI Phantom 2 Vision+,MI
9/18/15,Blake Coppinger,"Photo/Film, Real Estate",FALSE,"DJI Phantom 3, DJI Inspire 1",MI
9/18/15,VideoIndiana Inc,Photo/Film,FALSE,DJI Inspire 1,IN
9/18/15,Matthew Roderick,"Construction, Real Estate, Photo/Film, Emergency Services",FALSE,"DJI Phantom 2, DJI Phantom 3",ID
9/21/15,Javier Ruiz,"Photo/Film, Real Estate",FALSE,"Tarot FY650, 3D Robotics Solo",FL
9/21/15,KRPC Channel 2,Photo/Film,FALSE,DJI Phantom 2,TX
9/21/15,Capital Aerial LLC,"Photo/Film, Agriculture, Real Estate, Construction, Emergency Services",TRUE,DJI Phantom 2,NY
9/21/15,Robert D Mcghee,"Real Estate, Agriculture, Photo/Film, Emergency Services",FALSE,Yuneec Q500 Typhoon,FL
9/21/15,Jireh Communications Inc,"Education, Real Estate, Photo/Film",FALSE,"DJI Phantom, DJI Inspire 1, 3D Robotics Solo",AZ
9/21/15,ISight RPV Services LLC,"Utilities/Energy/Infrastructure, Government Contracting",FALSE,Aeryon SkyRanger,ND
9/21/15,Contracted Infrared Technology LLC,"Government Contracting, Agriculture, Real Estate, Scientific Studies",FALSE,DJI Inspire 1,FL
9/21/15,Steven Doherty,"Photo/Film, Utilities/Energy/Infrastructure, Real Estate",FALSE,DJI Phantom 3 Professional,CA
9/21/15,Spurlock Land Surveying,"Photo/Film, Real Estate, Construction",FALSE,"Tarot 680 Pro, Sensefly eBee",WY
9/21/15,Desert Vista,"Real Estate, Photo/Film, Agriculture, Scientific Studies",FALSE,"DJI Phantom 2, DJI Phantom 2 Vision+, DJI Phantom 3 Advanced, DJI Phantom 3 Professional",AZ
9/21/15,AeroView Services LLC,"Agriculture, Utilities/Energy/Infrastructure, Real Estate, Emergency Services",TRUE,SenseFly eBee,IA
9/21/15,FireFly Unmanned Imaging,Photo/Film,FALSE,DJI Phantom 3,MI
9/21/15,"McKnight and Associates, Inc LLC","Construction, Utilities/Energy/Infrastructure, Photo/Film, Real Estate",TRUE,"Tarot 680 Pro Hex, DJI Inspire 1, Skywalker Flying Wing X8, Trimble UX5, SenseFly eBee",MN
9/21/15,Michael Knudsen,Photo/Film,FALSE,DJI Phantom 2 Vision+,CA
9/21/15,"Drone Ad Sales, LLC","Real Estate, Construction, Photo/Film, Utilities/Energy/Infrastructure, Emergency Services",TRUE,DJI Inspire 1,CA
9/21/15,Black and Veatch Corporation,Construction,FALSE,DJI S1000,KS
9/21/15,Donald Bell,Real Estate,FALSE,DJI Phantom 2 Vision+,NC
9/21/15,"Lappert Smith Technologies, LLC",Utilities/Energy/Infrastructure,FALSE,"DJI S800, DJI Inspire 1",NC
9/21/15,ALG Attorneys PLC,Agriculture,FALSE,"DJI S800, DJI Phantom 2 Vision, DJI Phantom 2 Vision+",CO
9/21/15,"South Bay Custom Video Productions, Inc.","Real Estate, Construction, Photo/Film",FALSE,"DJI Phantom 2 Vision+, Blade 350QX",CA
9/21/15,"Eley and Associates Consulting, LLC",,FALSE,"DJI Phantom 2, 3D Robotics Solo",FL
9/21/15,Barbara M. Weinkle,"Real Estate, Scientific Studies",FALSE,DJI Phantom 2,NC
9/21/15,5 Star Property Resource,Real Estate,FALSE,"DJI Inspire 1, DJI Phantom 2, DJI Phantom 3, 3D Robotics Solo, Yuneec Typhoon Q500",FL
9/21/15,Peak 3 LLC,Real Estate,FALSE,"DJI Inspire 1, DJI Phantom 2, DJI Phantom 3",AK
9/21/15,Cory L Kersey,"Real Estate, Photo/Film",FALSE,"DJI Phantom 3 Professional, DJI Inspire 1",NC
9/21/15,Corey Huish,Real Estate,FALSE,DJI Phantom 3,NV
9/21/15,Aerowaze LLC,"Utilities/Energy/Infrastructure, Photo/Film, Real Estate",FALSE,"Tarot 680 Pro, DJI Inspire 1, Trimble Gatewing UX5, Sensefly eBee",MN
9/21/15,SkySalt Aerial LLC,"Photo/Film, Real Estate",FALSE,"DJI Phantom 3, DJI Inspire 1",NE
9/21/15,John Paul Clark,"Real Estate, Insurance, Construction",FALSE,"DJI Inspire 1, DJI Phantom 3",TX
9/21/15,Jason Daniel Woods,"Real Estate, Education, Photo/Film",FALSE,DJI Inspire 1,VA
9/21/15,Unmanned Tropo Reconnaissance,Construction,FALSE,Tarot T18,TX
9/22/15,Neil Sulish,"Utilities/Energy/Infrastructure, Photo/Film",FALSE,DJI Phantom 3 Professional,NJ
9/22/15,Wingless Aerial Solutions Photography,"Real Estate, Construction, Photo/Film, Emergency Services",FALSE,DJI Phantom 3,PA
9/22/15,Eagle Eye Photo Imaging,Photo/Film,FALSE,DJI Phantom 3 Professional,CT
9/22/15,Weaver Consultants Group,"Construction, Utilities/Energy/Infrastructure",FALSE,"Trimble UX5, Trimble UX5hp",IL
9/22/15,Aeronautic Imagery LLC,"Photo/Film, Utilities/Energy/Infrastructure",FALSE,DJI Phantom 3 Professional,WV
9/22/15,London Offshore Consultants,"Utilities/Energy/Infrastructure, Photo/Film",FALSE,DJI Phantom 3,TX
9/22/15,Above It All LLC,"Government Contracting, Real Estate, Photo/Film",FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3",VA
9/22/15,WiskCal LLC dba RentaSky,"Real Estate, Photo/Film, Construction",FALSE,DJI Inspire 1,OH
9/22/15,Precision Ag & Imagery LLC,Agriculture,FALSE,SenseFly eBee,WI
9/22/15,Michael Linneman,"Construction, Photo/Film, Real Estate",FALSE,"DJI Phantom 3, DJI Inspire 1",MO
9/22/15,Pattillo and Associates,"Real Estate, Agriculture, Construction, Photo/Film",FALSE,DJI Inspire 1,CA
9/22/15,Lee Lewis Construction Inc,"Construction, Photo/Film",FALSE,DJI Inspire 1,TX
9/24/15,Viking Unmanned Aerial Systems Inc,"Agriculture, Manufacturer",FALSE,VikingUAS,ME
9/24/15,Stark Aerospace,"Manufacturer, Photo/Film, Agriculture, Utilities/Energy/Infrastructure, Real Estate",TRUE,Hoverlite Tethered Aerial Platform,MS
9/24/15,Philip Eisenhauer,Real Estate,FALSE,Tarot Ironman 650 Quad-copter Tethered Aerial Platform,NC
9/24/15,NetOne Inc,"Real Estate, Emergency Services, Photo/Film",FALSE,DJI Inspire 1,NY
9/24/15,ExplorAir Drones,"Real Estate, Construction, Utilities/Energy/Infrastrcuture, Photo/Film",FALSE,"DJI Phantom 2 Vision, DJI Phantom 3 Professional, DJI Spreading Wings S1000",AK
9/24/15,Chad Medford Video Production,"Real Estate, Construction, Utilities/Energy/Infrastrcuture",FALSE,"DJI Phantom 3 Vision+, DJI S900, 3D Robotics Solo",NC
9/24/15,Aerial Photos of America,Photo/Film,FALSE,DJI Phantom 2 Vision+,WI
9/24/15,Dominguez Investigation Agency dba Portal Investigation,"Government Contracting, Photo/Film, Emergency Services",FALSE,DJI Phantom 3,NM
9/24/15,Aerial Image LLC,Photo/Film,FALSE,"DJI Spreading Wings, DJI F450, DJI Phantom 2",NJ
9/24/15,Matthew Stallings,Real Estate,FALSE,"DJI Phantom 3 Professional, DJI Phantom 2 Vision+",NC
9/24/15,TopGan Drones LLC,"Agriculture, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 3, DJI S1000",CA
9/24/15,Stonewater Photo,Real Estate,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",CT
9/24/15,Davide Calda,"Photo/Film, Real Estate, Construction, Utilities/Energy/Infrastructure",TRUE,DJI Phantom 3,FL
9/24/15,SBA Network Services LLC,Utilities/Energy/Infrastructure,FALSE,"DJI S900, DJI Phantom 3",FL
9/24/15,Venture Capital LLC,"Agriculture, Real Estate, Photo/Film, Education",FALSE,"DJI Phantom 3, DJI Inspire 1",NY
9/24/15,Aerial West LLC,"Agriculture, Photo/Film, Real Estate, Research",FALSE,"DJI Phantom 3, DJI Inspire 1, DJI S900, DJI S1000",CA
9/25/15,Gorilla Kleen,"Construction, Photo/Film",FALSE,DJI Phantom,FL
9/25/15,UASUSA,"Agriculture, Emergency Services, Research",FALSE,"DJI Phantom 2, DJI Phantom 3, DJI Inspire 1",CO
9/25/15,Dering Harbor LLC dba Aerial Hamptons,"Construction, Agriculture, Real Estate, Photo/Film",FALSE,"DJI S900, DJI Phantom 2 Vision+",NY
9/25/15,California Precision Ag,Agriculture,FALSE,2015 AgEagle,CA
9/25/15,New England Studio,"Photo/Film, Real Estate",FALSE,DJI Phantom 3 Professional,NH
9/25/15,Eagle Drone Imaging LLC,"Agriculture, Photo/Film, Real Estate, Utilities/Energy/Infrastructure",TRUE,"DJI Phantom 2 Vision+, DJI Inspire 1, DJI Spreading Wings S1000+",NH
9/25/15,Gerard P Falcone,"Real Estate, Agriculture, Photo/Film, Utilities/Energy/Infrastructure, Emergency Services",TRUE,DJI Phantom 3,FL
9/25/15,Wild Wingdom LLC,"Photo/Film, Emergency Services, Agriculture, Conservation, Real Estate, Utilities/Energy/Infrastructure",TRUE,"DJI Phantom 2, DJI Phantom 2 Vision+, DJI S1000",SC
9/25/15,Personal Presence,"Photo/Film, Agriculture, Real Estate, Construction",FALSE,DJI Phantom 3,FL
9/25/15,Skyline Photography,Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Spreading Wings S1000",UT
9/25/15,Aero Aperture,"Photo/Film, Agriculture",FALSE,DJI Phantom 3,MN
9/25/15,Drone Your Home LLC,"Real Estate, Agriculture, Photo/Film, Utilities/Energy/Infrastructure",TRUE,"DJI Phantom 2 Vision+, DJI Phantom 3 Professional, DJI Inspire 1",MI
9/25/15,Robert Adams,"Real Estate, Photo/Film, Construction, Emergency Services, Agriculture",TRUE,"3D Robotics Solo, DJI Inspire",SC
9/25/15,Forensic Analysis & Engineering Corporations,"Emergency Services, Government Contracting, Construction",FALSE,DJI Phantom 3 Professional,VA
9/25/15,Lee M. Woodworth,"Construction, Real Estate, Photo/Film",FALSE,"DJI Phantom 2 Vision +, DJI Phantom 3, DJI Inspire 1",MA
9/25/15,"Aerestates, LLC",Photo/Film,FALSE,DJI Phantom 2,CA
9/25/15,"Dragonfly Live, LLC","Construction, Real Estate, Photo/Film",FALSE,DJI Inspire 1,NC
9/25/15,"Westwood Professional Services, LLC","Photo/Film, Utilities/Energy/Infrastructure",FALSE,"DJI S1000, DJI S900, DJI Phantom Vision 2+, DJI Phantom 3 Professional",MN
9/25/15,"Guardian Group, Inc","Construction, Real Estate",FALSE,DJI Phantom 3 Professional,CA
9/25/15,SkySpective,Utilities/Energy/Infrastructure,FALSE,Tarot 810,CO
9/25/15,"New England Safety Partners, LLC",Construction,FALSE,Blade 350 QX2 AP,MA
9/25/15,"Wantman Group, Inc.","Photo/Film, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom, DJI Phantom 2 Vision+, DJI S900",FL
9/25/15,"Aerotek Imaging, LLC","Real Estate, Construction, Emergency Services, Photo/Film, Utilities/Energy/Infrastructure",TRUE,"DJI Phantom 2, DJI Inspire 1",MI
9/25/15,"Sky Estates Drone, LLC","Real Estate, Utilities/Energy/Infrastructure, Photo/Film, Emergency Services",TRUE,"3D Robotics Solo, DJI Phantom 2, DJI Phantom 3 Professional",TN
9/25/15,"Air Imaging, LLC",Real Estate,FALSE,DJI Phantom 2,OH
9/25/15,"Lucid Prints, Inc.",Photo/Film,FALSE,3D Robotics Solo,FL
9/25/15,Gullviews Aerial Photography,"Photo/Film, Construction, Real estate, Utilities/Energy/Infrastructure, Emergency Services",TRUE,DJI Phantom 2,MA
9/25/15,CVM Productions,"Photo/Film, Real Estate",FALSE,DJI Inspire 1,IN
9/25/15,Ashton Onesko,Real Estate,FALSE,DJI Inspire 1,OH
9/25/15,Don Houser,"Photo/Film, Real Estate, Agriculture",FALSE,"DJI Phantom 3, DJI Phantom 2",TX
9/25/15,Randy Quigley,"Photo/Film, Construction, Agriculture",FALSE,DJI Phantom 2,ID
9/25/15,AerialTex LLC,"Photo/Film, Real Estate, Agriculture",FALSE,DJI Inspire 1,TX
9/25/15,Falcon Aerial,"Construction, Photo/Film",FALSE,"DJI Phantom 2, DJI Phantom 3",TN
9/25/15,Tubreaux Aviation Services LLC,Photo/Film,FALSE,DJI Phantom 3 Professional,LA
9/25/15,ROOFCORP OF CA Inc,Construction,FALSE,DJI Inspire 1,CA
9/25/15,AndOr Productions,Photo/Film,FALSE,DJI Phantom 2,AZ
9/25/15,OCEANdrive Capital Advisors,"Research, Emergency Services",FALSE,Trimble UX5,NJ
9/25/15,Adam Herron,"Photo/Film, Utilities/Energy/Infrastructure, Conservation, Real Estate",TRUE,DJI Phantom 3,OH
9/25/15,Manuel P Heredia III,"Photo/Film, Agriculture",FALSE,"DJI Phantom, DJI Phantom 3 Professional",NY
9/25/15,Needmore Towers Inc,Utilities/Energy/Infrastructure,FALSE,DJI Spreading Wings S1000+,SD
9/25/15,Paragon Geophysical Services Inc,"Construction, Agriculture, Conservation, Scientific Studies",FALSE,"Sensurion Magpie MP-1, DJI Spreading Wings S1000+, DJI Inspire, DJI Phantom",KS
9/25/15,Corey Molina,"Photo/Film, Real Estate",FALSE,"DJI Inspire 1, Tayzu Robotics Titan X8",CA
9/25/15,Aerial Technology Services,"Photo/Film, Agriculture, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 3, DJI S1000",IN
9/25/15,rb tv inc,Photo/Film,FALSE,"DJI Inspire 1, DJI Phantom 2, DJI Phantom 2 Vision+",TX
9/25/15,CAD Technology Center Inc,"Construction, Real Estate",FALSE,DJI Phantom 2 Vision,MN
9/25/15,New Flight LLC,Photo/Film,FALSE,DJI Phantom 3 Professional,MN
9/25/15,Eagle View Technologies Inc and NE Gas Assoc,Utilities/Energy/Infrastrcuture,FALSE,Microdrone MD4‰öÕ1000,WA
9/25/15,Hivemind LLC,"Photo/Film, Real Estate, Construction, Conservation",FALSE,DJI Phantom 3 Professional,MI
9/25/15,"Above It All- UAS Services, LLC","Agriculture, Construction, Photo/Film, Utilities/Energy/Infrastructure, Real Estate, Government Contracting, Scientific Studies",TRUE,"DJI Phantom, DJI Phantom 2 Vision +, DJI S-1000",VA
9/25/15,Jacobs Illustration,"Photo/Film, Agriculture",FALSE,DJI Phantom 3 Professional,NY
9/25/15,Lawrence Steven Jones,"Real Estate, Photo/Film",FALSE,"DJI Phantom 2Vision+, DJI Inspire 1",CA
9/25/15,Sho-Me Power Electric Company,Utilities/Energy/Infrastructure,FALSE,DJI Phantom 3,MO
9/25/15,"Oklahoma Aviation, LLC",Photo/Film,FALSE,"DJI Inspire 1, DJI Phantom 3, DJI Phantom 2 Vision+",OK
9/25/15,DronzView,"Utilities/Energy/Infrastructure, Photo/Film, Real Estate",FALSE,DJI Phantom 2,TN
9/25/15,David Simmons,Photo/Film,FALSE,DJI Phantom 2,TX
9/25/15,UXO RECON.LLC,"Photo/Film, Agriculture, Emergency Services",FALSE,DJI Phantom 2 Vision+,CA
9/25/15,Skyline Air Photo,"Construction, Real Estate, Photo/Film",FALSE,DJI Phantom 3,MO
9/30/15,"Xactware Solutions, Inc.","Emergency Services, Construction, Real Estate",FALSE,"Aerialtronics Altura Zenith ATX8, DJI Phantom 2, Parrot Bebop",UT
9/30/15,T&N Professional Services,Photo/Film,FALSE,DJI Phantom 3,TX
9/30/15,"Blue Sky Consulting/Aerial Survey, Inc.","Photo/Film, Real Estate",FALSE,DJI Inspire 1,FL
9/30/15,Edford A. Coffey,"Photo/Film, Real Estate",FALSE,DJI Inspire 1,KY
9/30/15,"Aladtec, Inc.","Government Contracting, Emergency Services",FALSE,DJI Phantom 3 Professional,WI
9/30/15,Carey Fujita,"Photo/Film, Real Estate",FALSE,DJI Phantom 3,CA
9/30/15,Paul Kolfenbach,"Photo/Film, Agriculture",FALSE,DJI Phantom 2 Vision+,CA
9/30/15,RSA Marketing,Photo/Film,FALSE,"DJI Phantom 3 Professional, DJI Inspire 1",KA
9/30/15,Swainston Digital Imaging,"Emergency Services, Government Contracting, Photo/Film",FALSE,DJI Inspire,NV
9/30/15,Ventura County Office of Education,Government Contracting,FALSE,"3D Robotics Iris, 3D Robotics Aero-M",CA
